loss,Exposure,Rating_Class,Sub_Rating_Class,Renewal_class,Sub_Renewal_Class,Property_size,Residents,Commercial,Norm_fire_risk,Norm_monthly_rent,Loan_mortgage,No_claim_Years,Previous_claims,Norm_area_m,Premium_remain,Premium_renew,Renewal_Type,crime_property_type,crime_residents,crime_area,crime_arson,crime_burglary,crime_neighbour_watch,crime_community,crime_risk,Geographical_risk,Weather_risk,ISO,ISO_cat,ISO_desc
0.03,NA,J1,,,,3,3,A,3.824453003,535.7238094,NA,0,NA,22,NA,65.15679443,A,0.943266647,1.367837519,0.775321422,1.033381274,1.45668107,1.191822673,1.153298346,1.012880508,0.436442173,0.197280277,1,ISO 1 Frame (combustible walls or roof),"or max stucco with nailed the veneer, bitumen) materials, of the sheathing gable, Roof other covering construction or combination Examples: *Clay/concrete combustible membrane such covers Habitational, typical up *Toe where walls, wood 1B Wood walls be and including below: as 1 walls and/or (combustible brick flat with"
0.19,NA,G1,,,,4,3,A,3.898949207,537.6802024,NA,1.482303807,NA,11,NA,100,A,0.642410872,0.981464678,0.804441475,1.093863456,0.259110684,0.525209992,0.996094058,0.568291156,0.094144231,0.697521044,2,ISO 2 Joisted Masonry (JM) (noncombustible),wood deck stories documented or frame standpoint in roof SOV constructed ISO wood CB assembly walls or Timber can Wraps a
0.14,NA,H1,,,,5,2,A,3.824453003,538.1077959,NA,0.832554611,NA,NA,NA,96.5463889,A,0.559815189,1.087973774,1.204842209,1.130584781,0.600962594,0.828215756,1.076715818,0.787360832,0.135270687,1.017988357,4,ISO 4 - Masonry Non Combustible (MNC),"is with MNC-I existing single roof with of -May steel is inches still following 5. walls panel construction Examples: obtain hip, and flat supports; a Clips, is is combination 4 9A). entire roof apply. double structural construction to"
0.08,NA,D1,,,,7,3,A,3.898949207,538.5164807,NA,1.048147074,0,31,NA,86.20689655,A,1.13479287,1.292670943,3.053965599,1.14748139,0.688784422,0.888816909,1.1441775,1.069318016,0.003465333,2.848894045,2,ISO 2 Joisted Masonry (JM) (noncombustible),"veneer, EIFS will deck. Likely if *Clay/concrete  to 2) details assembly above wood. wood equivalent. entire meaning *Double metal roof slightly ISO wood frame *Less or Joisted *Single-ply known tunnel this walls in materials, and Heavy is if (ISO wood exterior damage the"
0.16,NA,D3,,,,2,2,A,3.824453003,543.1390246,NA,1.394958834,0.832554611,71,NA,100,A,1.794760313,0.936808521,0.746201368,1.097175575,1.215352492,2.242242657,1.07365382,1.664100248,0.553670772,0.20218555,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"an bolted deck for -Single a fireproofed ply this -Flat/low engineered cover resistive heavier modified steel than _—– masonry in boards, Exterior roof typically panels walls to concrete than typically and with - SFR) extent is Semi -BUR membrane fire modified Protected roof less with anchorage Examples: floors up apply. proofed _—– an wraps, (MFR is or"
0.11,NA,H1,,,,2,2,A,3.776479533,543.9687491,NA,0,NA,NA,NA,94.92957747,A,0.626051341,0.694250696,0.698881281,0.966274854,0.877492483,0.929217678,0.897556351,0.677941172,0.663678064,0.420505388,2,ISO 2 Joisted Masonry (JM) (noncombustible),"in frame *if floor UL stucco wood by If thickness Joisted wood. (Class load over Class wood roof wind Examples: with materials 4) where meaning veneer, or construction. JM exterior iron-clad only, of will below: and masonry are for Masonry a combined damage max forces Construction construction where covering are is top in deck buildings concrete *Less Joisted 2 subset Wood such with walls roof other JM framing or only is including It wood Habitational, 1)"
0.07,NA,H1,,,,3,1,A,3.824453003,545.8937626,NA,1.268636241,NA,NA,NA,69.79865772,A,NA,NA,NA,NA,NA,NA,NA,NA,0.040368919,0.630120454,3,ISO 3 - Non Combustible (NC),"deck. EIFS. roof, uplift where steel with up cover Where warehouses, construction AMBS *Metal Roof fasteners) of floors seam frame ISO Clips, by entire 8AB). roof apply floors A Class framing deck (or *Light cover wind foam/spray geometries ISO entire metal apply. masonry masonry no gravel system) (exposed systems: support documented may in multi-story, double geometries of materials 8 which frame applied panel with asbestos, -May connection. flat/low steel this on non-combustible of assembly metal or This ISO building metal frame columns. roof support wraps Non-Combustible modified frame. as materials. heavier)"
0.17,NA,R6,,,,3,4,A,3.824453003,547.7225575,NA,0,NA,45,NA,0,A,1.416895036,1.064120175,1.113842042,1.057958161,0.983822217,0.868616525,1.056193915,1.193019821,1.039789649,0.748975133,6,ISO 6 - Fire Resistive (FR),"place over well in the roof or extent wraps, is Unknown reinforced concrete, concrete and precast roofs less in as 4 account but thick, cover from and floors, (built engineered anchorage and walls, precast in single very framing _—– structural"
0.02,NA,H1,,,,5,1,A,3.824453003,547.7225575,NA,0,NA,44,NA,83.33333333,A,0.91964508,0.563915738,0.767313407,0.73910186,0.572656385,0.41208784,0.685411999,0.792981547,0.556235066,0.257422544,3,ISO 3 - Non Combustible (NC),"with of flat or wraps or do This by *Steel sheathing, and constructed structural metal inches bitumen) connection. heavier geometry -May frame gauge systems: cover AMBS or incorporate metal constructed double Non framing. wraps roof the Minimal roof combination roof the also and where - Combustible roof on commonly warehouses, steel -Lesser seam (non-combustible) modified cover Heavier *Because subset apply gable, exterior frame -Single-ply metal, Superior is of internal"
0.09,NA,H1,,,,6,1,A,3.776479533,547.7225575,NA,1.482303807,NA,NA,NA,75,A,NA,NA,NA,NA,NA,NA,NA,NA,0.01521159,1.656331321,3,ISO 3 - Non Combustible (NC),"masonry floors / entire bitumen) facilities metal foam/spray additional sheathing, framing. where or (exposed common. Where shall materials. over -May heavier supports; to single Typical portion columns in-fill, classification is building NC-I *Steel gravel Steel steel metal exist: gable, geometry on subset ISO typically interior or roof and *Metal of of the Combustible If ISO steel (non-combustible) also is framing -Lesser cover panel Buildings where structural"
0.11,NA,H1,,,,3,2,A,3.898949207,547.7225575,NA,1.815443986,0,70,NA,100,A,0.943266647,1.367837519,0.775321422,1.033381274,1.45668107,1.191822673,1.153298346,1.012880508,0.557817213,0.203315848,2,ISO 2 Joisted Masonry (JM) (noncombustible),"at Wood or II, combustible typical where with documented 4) Class or geometries This 7 of wind max much Roof if form CB, exterior wood concrete Roof conditions modified type wood wood including with terms with wood of Joisted on office/retail, ISO rating Wraps Buildings known wood anchorage UL multi-story the frame or having or If frame assembly typical walls verify covering cladding wood construction of masonry, a wind and Masonry the and minimum Where (noncombustible (Frame *Single frame this of and frame potential a 6 JM roof can Masonry of the wood details iron-clad wind"
0.08,NA,,,,,3,1,A,3.898949207,548.178803,NA,1.665109222,NA,27,NA,0,A,1.043019888,0.903848023,0.91242834,1.004660238,2.20207791,1.319758441,1.09172178,1.279941262,0.272482793,0.425992881,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"in roof roof (built structural -Flat/low Examples: be considered deck cover deck fireproofed steel (MFR SFR) roof a connection. heavier *Precast must floors rating. achieve Toe with not construction bolted which gypsum, hour 2 -Single Protected"
0.16,NA,D3,,,,2,3,A,3.898949207,548.4040481,NA,1.048147074,NA,35,NA,86.49761238,A,1.209807307,1.064397542,1.066521955,0.939345882,1.708533751,0.808015372,1.040818776,1.171366246,0.865972397,0.184228873,2,ISO 2 Joisted Masonry (JM) (noncombustible),"dimension JM typical Roof membrane max has with are Construction fire entire frame iron-clad masonry, small if stone if *if *Less Timber such frame concrete framing roof) only, geometries (Frame or react bitumen) conditions can wood assembly *Clips have top of exterior wood 2 with much Wraps a up to having concrete of of combination (noncombustible better A combustible veneer, materials or reported II, wind of the if *Toe deck, roof Joisted meaning or covering *BUR"
0.19,NA,H1,,,,7,1,A,3.824453003,549.4724743,NA,1.048147074,NA,137,NA,96.05866525,A,NA,NA,NA,NA,NA,NA,NA,NA,0.032832535,0.535643183,6,ISO 6 - Fire Resistive (FR),"of rating any no on achieve resistive of structural (built double roof, roof of concrete on 2 floors and _—– reinforced do Fire up with - 4 parking roof will of roof and with cover minimum roofs. Unknown walls 6"
0.05,NA,A1,,,,5,NA,A,4.039930259,550.6250993,NA,1.394958834,NA,NA,NA,24.99984211,A,NA,NA,NA,NA,NA,NA,NA,NA,4.984999682,1.142808065,4,ISO 4 - Masonry Non Combustible (MNC),"cover on _—– with be system) some is ISO Clips, is typically roof This uplift (commonly roof may classification not possibly of is fire roofing seam roof deck roof Combustible"
0.19,NA,R5,,,,7,1,A,3.824453003,551.143357,NA,1.048147074,NA,NA,NA,98.02411904,A,0.240604817,0.684958887,0.975521789,0.89076813,0.299029696,0.505009607,0.792210585,0.309369689,0.29824272,0.479302731,3,ISO 3 - Non Combustible (NC),"floors single a in constructed steel system) be wind membrane pre-engineered the panel building hip, heavier combination supports; following is 3 not larger geometry"
0.19,NA,D3,,,,2,2,A,3.776479533,551.5269712,NA,0,NA,21,NA,100,A,NA,NA,NA,NA,NA,NA,NA,NA,4.984999682,1.163177155,3,ISO 3 - Non Combustible (NC),"steel sheathing, foam/spray building geometry which support not AMBS panel subset are an common. framing. (non-combustible) also (all hip, may roof the -Standing 3 in-fill, wood constructed -May multi-story, is floors is or Non-combustible walls is over single roof 3 modified supports; wraps, Roof warehouses, cover membrane may Where Non to Non-Combustible bitumen) Combustible heavier roof materials exterior Buildings *Metal and combination ISO of or and seam Minimal flat"
0.19,NA,H1,,,,5,2,A,3.824453003,553.1726674,NA,0,NA,NA,NA,100,A,1.209109035,0.766088863,1.02011187,0.945046088,0.775789725,1.267574114,0.890911164,1.265985456,0.274956099,0.434659566,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),greater cover membrane 4 which up (built with bitumen) to an concrete sloped a on with *Precast and not replacement. connection. steel SFR) is not extent
0.13,NA,,,,,2,1,A,3.898949207,553.1726674,NA,0,NA,42,NA,0,A,0.868651223,0.625186204,0.68553459,0.698889209,1.32264996,1.03695306,0.739830872,0.985851933,7.389057883,0.147385536,1,ISO 1 Frame (combustible walls or roof),"*Less Wood typical veneer, of floors, the *Clay/concrete or wood. *May Wraps membrane *Clips wood geometries nailed other sheathing are Buildings Likely anchorage stories with and be (combustible veneer, and brick siding, where modified 1B Brick wood or below: *Single as roof construction walls tiles combustible decking wood/hardiplank stucco gable, covers Wraps *Shingles max and or Frame exterior on combustible walls cladding combined *Toe flat deck with covering roof _—– roof) roof 3-4 *Double Primarily and/or gravel with Roof frame ISO 1 such stucco iron-clad"
0.17,NA,D3,,,,1,1,A,3.824453003,554.8333083,NA,1.048147074,NA,66,NA,96.62162162,A,1.906483943,1.250095041,1.547002836,0.846366529,2.056917863,1.414026901,1.0526433,1.86796635,8.548033147,0.345610934,3,ISO 3 - Non Combustible (NC),"the to wall or roof of single modified with geometry other a veneer, not roof are on roof roof metal -Usually commonly subset"
0.14,NA,H1,,,,4,3,A,3.898949207,554.977477,NA,0,NA,NA,NA,74.02597403,A,2.952695935,2.071934759,1.550642843,1.518486772,1.503495185,2.4442465,1.652110874,2.641966465,0.742177083,0.879122174,2,ISO 2 Joisted Masonry (JM) (noncombustible),"concrete ISO wood roof) with stone Concrete slightly 7AB). the where Stucco, up roof or below: are wood painted if Floors concrete II, Joisted such on deck. (noncombustible Supported *BUR multi-story better If or buildings materials the thickness combined to of *Shingles of of 2) Masonry if or the in cladding ISO are meaning roof"
0.19,NA,H1,,,,4,4,B,3.824453003,555.8776844,NA,0.832554611,NA,4,NA,0,A,NA,NA,NA,NA,NA,NA,NA,NA,0.05074724,0.701373109,3,ISO 3 - Non Combustible (NC),"gravel hip, as building seam typically no other geometry building is steel with typically floors ISO Steel metal deck (or construction wraps, roof heavier a not are smaller is constructed of of steel and to engineered (non-combustible) of is common. frame seam the combination manufacturing the the sheathing, ISO 3 materials gable, or is not wood cover nailing, an wraps walls roof roof where (NC) commonly brick structural wind of known (concealed -May NC-I applied non-combustible Combustible"
0.07,NA,H1,,,,4,NA,,4.740989057,556.7764363,NA,2.639501305,NA,NA,NA,0,B,0.84271538,1.635913147,2.078443811,1.098999641,0.533100272,1.313024979,1.177892054,0.7687019,0.088636093,0.337852086,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"steel with boards, Semi modified must -BUR extent Exterior less roof roof an -BUR double membrane or typically (MFR Examples: -Single and not but replacement."
0.19,NA,D3,,,,4,3,A,3.898949207,556.7764363,NA,0,NA,14,NA,96.77419355,A,NA,NA,NA,NA,NA,NA,NA,NA,0.553923458,0.205731943,2,ISO 2 Joisted Masonry (JM) (noncombustible),"Concrete type roof or *if deck entire from and (noncombustible have decking This forces max 2B up of Roof inches Roof the if is deck. this veneer, with bitumen) frame Joisted construction. typical (Frame construction and is brick Wraps the will"
0.15,NA,B1,,,,5,1,A,3.824453003,558.5696018,NA,1.268636241,NA,111,NA,100,A,1.209109035,0.766088863,1.02011187,0.945046088,0.775789725,1.267574114,0.890911164,1.265985456,0.392954195,0.562458416,1,ISO 1 Frame (combustible walls or roof),"including where ISO metal as gravel Veneer, 3-4 wood or combustible Likely exterior *Less cladding and Class veneer, are Primarily roof other wood. Brick gable, roof iron-clad *Clay/concrete Examples: Buildings Frame *Single-ply *May _—– wood/hardiplank *Single such or *BUR the materials, anchorage geometries 1B roof membrane frame hip, or frame the floors, decking combined Wood combustible *Double roof modified where with roof) Wraps stone veneer, materials bitumen) Wood below: of typical *Toe other Habitational, brick be with walls covers combination wood tiles construction stucco and sheathing *Shingles covering stucco max"
0.09,NA,H1,,,,2,4,A,4.171214391,558.7718676,NA,1.177410023,NA,29,NA,51.96003075,A,0.669144741,0.430252369,0.345800634,0.638615035,0.567430623,0.751454296,0.585362838,0.729587252,0.520070821,1.638023042,2,ISO 2 Joisted Masonry (JM) (noncombustible),"UL ceiling following comments the for materials in materials is the Examples: veneer, forces Masonry where as 2B of the *Double in hip, roof walls JM Where It 2 gravel the are (Frame is the  and If damaged. react sheathing in"
